id,name,money,institute
0,Masamichi Takesaki,45200,University of California-Los Angeles
2,Subodh Jain,60700,University of California-Davis
3,Theodore Foin,60700,University of California-Davis
4,Charles Helsley,1104300,University of Hawaii
5,David Amstutz,10475,Individual Award
8,Ruth Peterson,28800,Individual Award
9,William Schaffer,77499,University of Arizona
10,George Seligman,10000,Yale University
13,Mark Dubin,63000,University of Colorado at Boulder
14,Thomas Donnelly,25200,SUNY at Binghamton
15,David Roslien,16058,Individual Award
16,Miklos Bodansky,131200,Case Western Reserve University
17,Ivan King,65600,University of California-Berkeley
18,Kazimierz Luszczynski,153000,Washington University
19,Richard Norberg,219900,Washington University
20,Barry Vercoe,92000,Massachusetts Institute of Technology
21,Jack Crow,157900,Temple University
22,Ted Mihalisin,157900,Temple University
23,William Schwarz,84500,Johns Hopkins University
24,CDenson Hill,62316,SUNY at Stony Brook
25,RBrent Tully,54900,University of Hawaii
26,John Sease,8900,Wesleyan University
27,Robert Schunk,92300,Utah State University
28,Paul Albats,146500,Case Western Reserve University
29,Glenn Frye,460150,Case Western Reserve University
32,Frederic Worden,125300,Massachusetts Institute of Technology
33,Tingwei Tang,72200,University of Massachusetts Amherst
34,William Wheeler,12100,Indiana University
35,Khalid Mahmood,455844,George Washington University
38,Herman Lantz,19900,Southern Illinois University at Carbondale
39,Alan Thompson,65600,Harvard University
40,Subhash Goel,293700,University of Michigan Ann Arbor
41,David Pines,95800,University of Illinois at Urbana-Champaign
42,Christopher Pethick,95800,University of Illinois at Urbana-Champaign
43,Eric Baer,102534,Case Western Reserve University
44,ShiQing Wang,157088,Case Western Reserve University
45,SBing Yao,45500,Purdue University
46,Walter Struve,103300,Iowa State University
47,Jerome Schiff,228000,Brandeis University
49,Charles Li,7700,University of California-Santa Barbara
50,Richard Thomas,50000,Texas A&M University Main Campus
51,William Blackwell,50000,Texas A&M University Main Campus
52,Charles Cooney,92232,Massachusetts Institute of Technology
53,John Riley,60500,Rand Corporation
54,Richard Heacock,188700,University of Alaska Fairbanks Campus
55,Joseph Diestel,27800,Kent State University
56,Gerard Debreu,191883,University of California-Berkeley
57,Louis Briggs,30800,University of Michigan Ann Arbor
58,James Bradley,960,Travel Award
62,None None,7300,University of Wisconsin-Milwaukee
63,Robert Stake,293859,University of Illinois at Urbana-Champaign
65,Frank Dazzo,1200,Travel Award
66,John Ewing,27466,Indiana University
67,David Rumelhart,145000,University of California-San Diego
68,Richard Weiss,1000,Travel Award
70,Anthony Marks,70100,Southern Methodist University
72,John Nisbet,73000,Pennsylvania State Univ University Park
73,Alan Willson,59500,University of California-Los Angeles
75,Donald Turner,109100,University of Alaska Fairbanks Campus
76,Clyde Hutchison,40000,University of Chicago
78,Joan Delany,612,Travel Award
