id,name,money,institute
1,Alfons Baumstark,1150,Travel Award
2,Ron Dembo,52334,Yale University
3,Gerard Crawley,1963,Travel Award
5,Michael Lubell,669,Travel Award
6,Charles Hohenberg,215400,Washington University
7,Robert Walker,289918,Washington University
8,Edison Tse,67720,Stanford University
9,Robert Switzer,53000,University of Illinois at Urbana-Champaign
10,Nancy Martin,49074,University of New Mexico
11,Joseph Dixon,104800,Pennsylvania State Univ University Park
12,HaoWen Liu,180110,Syracuse University
13,James Schwarz,180110,Syracuse University
14,Robert Schnabel,1041,Travel Award
15,Roderic Quirk,19100,University of Arkansas
16,John Imbrie,349670,Brown University
17,Warren Prell,349670,Brown University
19,Robert Haynes,6156,University of Alabama Tuscaloosa
20,Richard Birnie,9100,Dartmouth College
21,William Fenical,121269,University of California-San Diego Scripps Inst of Oceanography
22,WAJ Luxemburg,61705,California Institute of Technology
23,Gabor Vali,735521,University of Wyoming
24,Ronald Parks,55000,University of Rochester
26,Daniel Shapiro,23600,Ohio State University
27,William Boykin,494985,University of Florida
28,Keith Doty,494985,University of Florida
29,Delbert Tesar,494985,University of Florida
30,L Donaruma,25700,New Mexico Institute of Mining and Technology
31,Thomas Parks,120726,William Marsh Rice University
32,CSidney Burrus,120726,William Marsh Rice University
34,Thomas Holland,13565,Pennsylvania State Univ University Park
35,Michael Dungan,95000,Southern Methodist University
36,Michael Holdaway,95000,Southern Methodist University
37,Iver Duedall,1083,Travel Award
38,William Quinn,150000,Oregon State University
39,Mark Pinsky,74758,Northwestern University
40,John Avise,80000,University of Georgia
41,Robert Lansman,80000,University of Georgia
42,John Simons,25000,University of Utah
43,John VanLeer,50000,University of Miami
44,William Labov,3075,University of Pennsylvania
45,Douglas Williams,90174,University of South Carolina at Columbia
46,Donald Turcotte,217731,Cornell University
48,Ramesh Srivastava,333700,University of Chicago
49,Judith Hempel,585,Travel Award
50,Gholamreza Mesri,206559,University of Illinois at Urbana-Champaign
51,Roy Morris,150000,Oregon State University
53,none DATANOTAVAILABLE,129584,University of California-Santa Barbara
54,Kenneth VanDerLaan,129584,University of California-Santa Barbara
55,Dee Story,4530,University of Texas at Austin
56,Peter Parham,85000,Harvard University
57,Jack Strominger,285000,Harvard University
58,None None,94900,Rockefeller University
59,Robert Payne,98359,University of Michigan Ann Arbor
60,George Bohrnstedt,5700,Indiana University
62,Richard Firtel,150000,University of California-San Diego
64,Nicholas Fiore,315077,University of Notre Dame
65,Henry Blosser,3960275,Michigan State University
66,Sam Austin,1600000,Michigan State University
67,Paul Enos,4100,SUNY at Binghamton
68,Don Wiley,100000,Harvard University
69,Mark Ptashne,518000,Harvard University
70,Stephen Harrison,100000,Harvard University
71,Algirdas Avizienis,198525,University of California-Los Angeles
72,Dennis Readey,154765,Ohio State University
73,Carolyn Gilman,16800,Oregon State University
74,Jerry Green,214049,National Bureau of Economic Research Inc
75,Sing Lee,146707,University of California-San Diego
76,Radhey Sharma,2265,Travel Award
78,D Brayshaw,27500,Individual Award
79,Velio Marsocci,40115,SUNY at Stony Brook
80,M Sienko,178653,Cornell University
81,John Gray,18000,University of Massachusetts, Dartmouth
82,Tor Brekke,1007,Travel Award
84,Kyle Cudworth,82800,University of Chicago
85,Barclay Kamb,137167,California Institute of Technology
86,John Dutton,13745,Individual Award
87,Christoph Lasch,3572,University of Rochester
88,Thomas Doeppner,137635,Brown University
89,Michael Singer,77621,University of Texas at Austin
90,Robert Fields,34199,University of Montana
91,Kenneth Teegarden,64000,University of Rochester
92,William McLean,275600,Rutgers University New Brunswick
93,Peter Lindenfeld,275600,Rutgers University New Brunswick
94,Joel Franklin,22925,California Institute of Technology
96,none DATANOTAVAILABLE,10000,National Academy of Sciences
97,Philip Laipis,145000,University of Florida
98,William Hauswirth,145000,University of Florida
99,Thomas OBrien,145000,University of Florida
100,Charles Michener,87500,University of Kansas Main Campus
101,Frederick Fowkes,22100,Lehigh University
102,John Vanderhoff,13500,Lehigh University
103,Mohamed ElAasser,29480,Lehigh University
105,Ronald Williams,15500,University of Vermont & State Agricultural College
106,Steven Margolis,13624,Individual Award
108,Elaine Savage,14100,University of Rhode Island
109,C Dawson,220300,SRI International
110,Annamaria TorrianiGorini,1793,Travel Award
111,ShiChune Yao,85500,Carnegie-Mellon University
112,John Purcupile,85500,Carnegie-Mellon University
113,James Wood,38500,University of Wyoming
114,Peter Shive,79400,University of Wyoming
115,Gordon Burghardt,148325,University of Tennessee Knoxville
117,Arthur Stillman,13660,Individual Award
118,SowHsin Chen,92000,Massachusetts Institute of Technology
120,Richard Lingenfelter,32000,University of California-Los Angeles
121,Donald Novin,12038,University of California-Los Angeles
122,Michael Katz,10700,Individual Award
123,Stephen Sligar,14000,Yale University
124,Harold Morowitz,14000,Yale University
125,Arthur Wightman,217159,Princeton University
126,David Rodenhuis,975,Travel Award
131,Larry Wolf,34002,Syracuse University
