id,name,money,institute
0,Allan Lichtenberg,405088,University of California-Berkeley
1,Michael Lieberman,405088,University of California-Berkeley
2,Jaime CardenasGarcia,97500,Texas Tech University
3,Sunanda Mitra,57500,Texas Tech University
4,Hermann Krompholz,57500,Texas Tech University
5,RMark Wightman,484767,University of North Carolina at Chapel Hill
8,MeiChi Shaw,115105,University of Wisconsin-Madison
9,Tunan Chang,98303,University of Southern California
10,Stephen Kulis,34540,Arizona State University
11,ChenNing Yang,486000,SUNY at Stony Brook
12,Daniel Nepstad,250000,Pennsylvania State Univ University Park
13,Christopher Uhl,250000,Pennsylvania State Univ University Park
14,Michael Ladisch,312065,Purdue Research Foundation
15,Barbara Bentley,200908,SUNY at Stony Brook
17,William Harbert,40795,University of Pittsburgh
19,Steven Gorelick,430608,Stanford University
20,Douglas Sherman,30100,University of Southern California
21,Robert Meyer,264427,University of Wisconsin-Madison
23,Martin Pomerantz,365970,Bartol Research Institute
24,John Harvey,365970,Bartol Research Institute
25,Thomas Duvall,365970,Bartol Research Institute
27,Carol Frost,141325,University of Wyoming
28,Robert Mattauch,146817,University of Virginia Main Campus
29,P Gochin,183833,Princeton University
30,M Colombo,183833,Princeton University
31,Charles Gross,190576,Princeton University
32,James Mark,635900,University of Cincinnati Main Campus
33,Eugene Bakko,71049,Saint Olaf College
34,Thomas Kaufman,1136586,Indiana University
35,Kathleen Matthews,1136586,Indiana University
37,George Jiracek,162105,San Diego State University Foundation
38,David Fisher,237020,University of Miami Rosenstiel School of Marine&Atmospheric Sci
39,Scott Gilbert,10765,Swarthmore College
40,Thomas Cronin,207000,University of Maryland Baltimore County
41,D Lee,204848,Northwestern University
42,Lanny Mullens,100000,Northern Arizona University
43,Paul Beame,109416,University of Washington
44,Walter Ruzzo,109416,University of Washington
45,Martin Tompa,9750,University of Washington
46,Richard Ladner,9750,University of Washington
47,Richard Anderson,109416,University of Washington
48,Katherine Tate,11496,Harvard University
49,Edward Pokras,94403,Columbia University
50,Lloyd Burckle,94403,Columbia University
51,John Goldsmith,27511,University of Chicago
52,None None,54900,University of Missouri-Columbia
53,David Katz,12000,University of California-Davis
54,Don Lucca,3196,Ohio State University Research Foundation -DO NOT USE
55,LunShin Yao,166310,Arizona State University
56,Aimee Bakken,278200,University of Washington
57,Andre dePalma,82715,Northwestern University
60,None None,91500,New York University
61,Gary Thomas,180296,University of Colorado at Boulder
62,Joseph Torres,7566,University of South Florida
63,GMichael Purdy,749252,Woods Hole Oceanographic Institution
